marketplace,customer_id,review_id,product_id,product_parent,product_title,product_category,star_rating,helpful_votes,total_votes,vine,verified_purchase,review_headline,review_body,review_date
US,825942,R3AUWTZMA49XTB,B00E3X4R54,806724311,"Huggies Little Swimmers Disposable Swimpants (Character May Vary), Small 27 Count",Health & Personal Care,5,0,0,N,Y,so now he is easily 15lbs.,"They worked perfectly. The small size fit my son who just turned 3 months while we were on vacation. He is a little larger than a lot of babies his age. At his last doctors appointment he was over 13 lbs, so now he is easily 15lbs.",2015-08-31
US,10294297,R2G5B8BMYWLDNW,B00TYSQY5O,220179730,"5, 10, 15, 25, 50, 100 or 200 Pack #EDOAP-254 Easy@Home 5 Panel Instant Urine Drug Test - THC, COC, OPI,AMP,MET - Individually Wrapped 5 Panel Multi Screen Urine Drug Test Kit",Health & Personal Care,5,0,0,N,Y,Great service,"Great product, quick shipping.",2015-08-31
US,4447841,R2BRVJ366US7KR,B009G4JCP0,706778340,ClinicalGuard 40 Ovulation Test Strips & 10 Pregnancy Test Strips Combo,Health & Personal Care,4,0,0,N,Y,Four Stars,Lots of strips for the price!,2015-08-31
US,51046492,R1VAXCTCAQZ60E,B00NF3V78I,882211343,Concord Health Supply Basic Finger Pulse Oximeter with Carrying Case,Health & Personal Care,4,0,0,N,Y,the only thing I don't like is that it's hard to read as the display ...,the only thing I don't like is that it's hard to read as the display is upside down and you have to twist your hand or finger to read. other than that it works fine and the display is clear.,2015-08-31
US,19732952,RQBDTHYCT7IWV,B00CUN0JQK,725468953,Foot Massager with Heat Kneading Shiatsu Rolling 3-D Air pressure massage Personal Health Studio,Health & Personal Care,1,1,2,N,Y,Returning it was easy at least,"As soon as this was delivered I opened it and turned it on, it made a clunking noise and one side was broken!! Returning it was easy at least!",2015-08-31
US,13917924,RC8D6I1PZI0K4,B001CUBPZQ,650224275,"Prestige Medical Aneroid Sphygmomanometer, Teal",Health & Personal Care,4,0,0,N,Y,Four Stars,a gift for my daughter,2015-08-31
US,10162203,R341OL42CYLSU4,B00CY8L54Q,452701392,Eradicate 90 capsules,Health & Personal Care,1,1,2,N,Y,Spend the money you save on this on some good protein and a gallon of milk,"Save your money.  This along with most of the products that Blackstone Labs has come out with recently is trash.  If you want to get big eat right, lift heavy, and rest.  Spend the money you save on this on some good protein and a gallon of milk...",2015-08-31
US,18315895,R1V3PBWHBCY1F0,B00WFD1BFS,620665085,"Zahler Mastermind, Comprehensive Mood Formula, Contains 5-HTP, Same, L-Tryptophan and more, Certified Kosher 120 Caplets",Health & Personal Care,5,2,2,N,N,Mood/memory formula that works,"After giving birth 7 months ago, I have struggled with postpartum depression. I also made the decision to use natural family planning after my body reacted negatively to hormonal birth control. Lastly, I've had three kids and have noticed increased forgetfulness that is scary to me because my grandma was just diagnosed with dementia and I don't want to succumb to the same fate.<br />First, the packaging of these pills is classy in my opinion. They come individually packaged in a foil card that is stacked inside a neat black box. The instructions say to take two pills twice a day with meals. They are easy to swallow and I have not noticed any negative side effects at all.<br />I do think they are working. I feel that my emotions are balanced and my responses have been better controlled. I don't feel like I'm under the influence of anything and feel that my thinking is clearer. I feel like these pills have helped me get on top of the sadness that has been such a big part of my day.<br />In conclusion, I do feel like this product is worth the price tag because it is a natural alternative to mind-altering medication.<br />I received this product at a discounted rate in exchange for my honest review.",2015-08-31
US,12612039,R1PEK2RVERUR0L,B00R9BYGXA,4931004,My Best Beard Brush With Boar Bristles & Bamboo For Every Man,Health & Personal Care,4,0,0,N,Y,Four Stars,"Nice brush, but made in China.",2015-08-31
US,37039571,R21L0W9PKDES4L,B00LSUK6MS,283444238,"Pampers Wipes 13x, 808 ct (Old Version)",Health & Personal Care,5,0,0,N,Y,My absolute favorite baby wipes,My absolute favorite baby wipes. They are just the right amount of softness and wet wipe to get the job done. A few wipes goes a long way!,2015-08-31
US,18384373,R2MRXDAOEW8AR8,B00KLB5U1W,594391490,"HealthAndYoga(TM) Compact Cooling Gel Pouch for Localized Cooling | Relieves Pain, Swelling, Fever | Set of 2 Pcs.",Health & Personal Care,1,0,0,N,Y,Damaged and can't put in freezer!?,The packaging and gel pack itself was dusty and damaged when I opened it. A corner of it was black and looks burned as well. You cannot freeze it in case it damages the sheath - which speaks to the low quality of the product! I would return or expect a refund of this lousy product.,2015-08-31
US,44949736,R8S00J0I2RFC4,B00GOFTIEY,388057133,Hitachi Wand with Shibari Ecstasy Attachment,Health & Personal Care,5,0,0,N,Y,Buy it. You won't regret it.,Buy it.  You won't regret it.,2015-08-31
US,18666529,RB3XMAFRKRSLM,B00DDMIRWU,280500405,Pampers Baby Dry Diapers,Health & Personal Care,5,0,0,N,Y,Great Diapers,Bought this like a month and half ago. Has lasted longer than the boxes I buy at any other store. Great Price!!,2015-08-31
US,7955133,R2I5BOLAV8ATQ1,B004G8G4HK,350627245,PediFix Gel Ultimates Moisturizing Booties,Health & Personal Care,5,0,0,N,Y,Five Stars,Great!,2015-08-31
US,3322677,R27880YXXJX1SK,B00EUV1NIS,749607999,"Nonin Medical GO2 Achieve Personal Fingertip Pulse Oximeter, Blue, Made in the USA with 2-year Warranty",Health & Personal Care,5,1,1,N,Y,Five Stars,Good,2015-08-31
US,47912898,R1HMDREZOZ496A,B00NBHB7IS,744757421,Carton 10 Packs Made In USA Since 1998 100% Nicotine Free(Cocoa Bean Sticks) Menthol Flavor,Health & Personal Care,5,7,7,N,Y,Five Stars,I quit smoking because of these. Worth the dime if you are looking for some help in quiting.,2015-08-31
US,11776286,R2I1FP0W9K59DY,B00MUG2J4M,332984640,Unisex Sport Insoles Thickening Suspension Silica absorption Perspiration Soft,Health & Personal Care,1,0,0,N,Y,Worst insoles ever!,"Terrible! Even before you trim them, they're only big enough for a men's size 9 shoe- plus they are super cheap quality! Don't pay over two dollars for these!!!",2015-08-31
US,52847020,R3N47MC49DX0FF,B0013OUQ3S,289535236,NOW Foods Nac-Acetyl Cysteine 600mg,Health & Personal Care,5,6,6,N,Y,Endorsed by my Doctor!!,Wonderful product. I have COPD and a prescribed medication for congestion was causing horrible side effects. A friend recommended this as a replacement and it works as it should with no side effects.,2015-08-31
US,46860142,RP8CET847K8JH,B0015068PA,337004407,Atkins Ready To Drink Shake,Health & Personal Care,5,0,0,N,Y,Love me,Great taste and cheaper than grocery store.,2015-08-31
US,24802418,R17R2ZXEKCJ4RT,B00IA4IWF8,349807486,"Cardinal Healthcare Rollator, Soft Seat",Health & Personal Care,3,2,2,N,Y,It was easy to put together,It was easy to put together. Handles still wobbly and we can't tighten them any more. The break handles are positioned away from chair so its not so easy for my 95 year mother to use.,2015-08-31
US,23769030,R1PUBR9Y1UFBFI,B0002TJGRM,572632000,Maxell Micro Lithium Cell Battery CR2016 for Watches and Electronics,Health & Personal Care,5,0,0,N,Y,great batteries.,"Got it on time, great batteries.",2015-08-31
US,1371042,R7J82M6QHDBYP,B00553PALQ,227001090,Nature's Plus Animal Parade Gold-Children's Multi-Vitamin (1-Pack of 120),Health & Personal Care,5,0,0,N,Y,Five Stars,These are great children's vitamins!,2015-08-31
US,11786365,R1S3E5DOR8MVN,B00OKJGP74,699060717,"Cetaphil Baby Wash and Shampoo with Organic Calendula, 7.8 Ounce",Health & Personal Care,5,0,0,N,Y,Great product!,Smells great and doesn't burn my toddler's eyes when I wash her hair.  Her hair is soft snd shiny too!,2015-08-31
US,315869,R3LB1ZG001QSPJ,B00P1RQI2Q,67983222,Us Seller Di Multi-speed Vibrating Male Masturbator + 2oz Passion Lube,Health & Personal Care,3,2,3,N,Y,Really good if you light it tight,"Really good if you light it tight. You don't feel the vibration. The controller kills new batteries after an hour of use. Hard to clean without risking damage to the &#34;motor&#34;. Very hard to take apart and properly clean, even harder to put back together.",2015-08-31
US,52646512,R1D3YSM1W6AIWD,B004KU8H56,501803471,Natural Factors - BioSil cH,Health & Personal Care,5,4,5,N,Y,Got gorgeous nails???,"If you have weak, brittle nails and weak brittle hair, take this for a month or two and problem solved.  When i forget to take it for a month or so my nails revert back to their brittle weak natural state and I have to begin taking the the biosil again.",2015-08-31
US,48042921,R3J26NWD2FU2WF,B00B6LKOSA,935313723,GNC SuperFoods Kelp 200 Vegetarian Caplets,Health & Personal Care,5,0,4,N,Y,Five Stars,No aftertaste,2015-08-31
US,46965806,RFGLY62665TH8,B00408NZRS,806505469,Cardio Chek Starter Cholesterol Analyzer kit with cholesterol test strips by PTS Panels,Health & Personal Care,4,0,1,N,Y,Seems to work well. Not sure of the accuracy ...,Seems to work well.  Not sure of the accuracy since I have not done a comparison with lab results.,2015-08-31
US,43153609,RK855NUKV18GE,B00D68PE6I,186122704,ZJchao Super Bright LED Dental Mouth Oral Teeth Mirror Shiny Handle + 6pcs Oral Mirrors,Health & Personal Care,1,1,2,N,Y,Save your money,These are so muted that they are useless...save your money !,2015-08-31
US,41036123,R1MD8ZWNWOKT55,B00A2VKA9I,159330531,Onetouch Delica Lancing Device,Health & Personal Care,2,0,0,N,Y,I don't think the design is good and is why I had to purchase a second ...,I don't think the design is good and is why I had to purchase a second one. I have used it because I feel the lancet is more gentle than others I have owned.,2015-08-31
US,41381729,R3R4NELH5WO5VZ,B003QMUX2O,276285931,Five Star FS8812 10-Motor Vibration Massage Seat Cushion with Heat - Neck - Shoulder - Back & Thigh Massager with Heat (Black),Health & Personal Care,5,1,1,N,Y,Five Stars,Works great,2015-08-31
US,36826919,RBNWUOEE1596J,B00N9ENKDI,107537131,"Weight Gurus Bluetooth Smart Connected Body Fat Scale with Large Backlit LCD, by Greater Goods",Health & Personal Care,5,1,1,N,Y,Five Stars,"Great Product, looks great",2015-08-31
US,14084284,RDF7N7OY47T2S,B002RTV9PM,778241731,"Relaxation Synergy Blend Essential Oil by Edens Garden (Lavender, Marjoram, Patchouli, Mandarin, Geranium & Chamomile)",Health & Personal Care,5,0,0,N,Y,Five Stars,Hig quality. Would definitely purchase again!,2015-08-31
US,23939522,R2U8JRGARSSU10,B00HYEIJLW,868055746,"EHM ULTRA Premium Alkaline Water Pitcher - 3.5L Pure Healthy Water Ionizer With Activated Carbon Filter - Healthy, Clean & Toxin-Free Mineralized Alkaline Water In Minutes - PH 8.5 - 9.5 - 2017",Health & Personal Care,5,0,0,N,Y,Five Stars,Really loving the water - wished the lid fit tighter,2015-08-31
US,12516845,R1359CVNFE9GP6,B000CD9XGC,874788427,"Lypo-Spheric Vitamin C , 0.2 fl oz. - 30 Packets | 1,000 mg Vitamin C Per Packet | Liposome Encapsulated for Maximum Bioavailability | Professionally Formulated | 100% Non-GMO, Ultra-Potent Vitamin C | 1,000 mg Essential Phospholipids Per Packet",Health & Personal Care,5,0,0,N,Y,Five Stars,like this,2015-08-31
US,52411224,R1LABBX648HD5F,B004UJ84QO,937659676,New Chapter Fish Oil Supplement - Wholemega Wild Alaskan Salmon Oil with Omega-3 + Vitamin D3 + Astaxanthin + Sustainably Caught,Health & Personal Care,5,0,0,N,Y,Five Stars,Be sure to share one with your pet each day too!  They need omega 3 too ;),2015-08-31
US,17311381,R1T8QLTI1ROL7C,B003UEMD1M,490621796,Ziploc Flexible Totes,Health & Personal Care,5,0,0,N,Y,Five Stars,Great for storing camp stuff!,2015-08-31
US,16576193,RLUCFVZSDCIDA,B007BX4Y4W,625709245,Supple Glucosamine Chondroitin Joint Powder 30 servings,Health & Personal Care,4,0,0,N,Y,Four Stars,Seems to be somewhat effective in reducing joint pain.,2015-08-31
US,10721966,R1UU1L8E82DBTL,B000QUMRYQ,95980938,"Nature's Way Ginseng, Asian, 100 Capsules, 560 mg (Packaging May Vary)",Health & Personal Care,5,0,0,N,Y,Five Stars,Good,2015-08-31
US,236917,R5D0QXVFKWDI,B00KIV63V6,531890550,"#1 Maximize Stamina, Energy and Endurance",Health & Personal Care,5,0,1,N,Y,Good product good price,"Quality product, I use it when I need a little to become more than normal. Better than regular vitamins and for the price it is very good.",2015-08-31
US,12281389,R2IQWJSHIVQ942,B006RHYRKO,225632819,"Air Wick Freshmatic Automatic Spray Refill Air Freshener, Fresh Waters, 2 Refills, 12.34oz",Health & Personal Care,3,0,0,N,Y,Three Stars,"Refills for the dispenser are ok, but not enough to fill more than a small bathroom with scent",2015-08-31
US,45749694,R121OTC9JLA9DJ,B00OZLBAKY,33109181,"Lenny & Larry's The Complete Cookie, White Chocolate Macadamia, 4 Ounce Cookies, 12 Count",Health & Personal Care,4,0,0,N,Y,Four Stars,It was OK but not as good as I hoped.,2015-08-31
US,13981381,R1J2GZQKD8P1TX,B00N2BW638,366100425,Fitbit Charge HR Wireless Activity Wristband,Health & Personal Care,5,0,0,N,N,... 6 months and man I have to say I LOVE IT!,I have had the Fitbit HR for about 6 months and man I have to say I LOVE IT!!! I started with the fitbit and then upgraded to the chargeHR.  It has changed my life in that it helps with my competitive nature. Since getting my first fitbit I have gone from a couch potato  to walking 7 5k races and zumba once a week. This is great it helps with heart rate and it manually does my sleep.  BEST INVENTION EVER!!!,2015-08-31
US,11915964,R2KE06Y4L2E99D,B0016KTN2E,205035853,RefectoCil Eyebrow and Eyelash Dye,Health & Personal Care,5,2,3,N,Y,Absolutely fantastic product,"Absolutely awesome product.  I was looking for something that would put deposit on these pail, thin eyebrows of mine.  This is truly the only product I've tried that deposits great color that lasts for several weeks, which is rare for me.  It came highly recommended in reviews and I'm so glad I tried it.<br /><br />Warning though, it definitely stains your skin so take precautions and clean it off the skin right away.  I didn't take it off right away and it took almost a week to fade away.<br /><br />Also, it's hard to find the directions for use since I'm not a professional, especially in American measurements.  What I found through digging around on the internet is to use 2 cm of cream to 10 drops of the developing liquid.",2015-08-31
US,637056,RQMF4B52F373B,B00JZXOLE4,475739426,Easy Feet Foot Cleaner 2 Pack,Health & Personal Care,5,0,0,N,Y,Good product,Purchased for someone else who had used the product and could not remember where she got it.  She was delighted.,2015-08-31
US,42022661,R1IR26UY51V2RM,B005CIK5U0,14704976,Turmeric 100% Pure Therapeutic Grade Essential Oil by Edens Garden,Health & Personal Care,5,1,2,N,Y,Five Stars,great love it thanks---pt,2015-08-31
US,22541637,R1GBLBTRC660BP,B0095PZIAI,893849130,Fitbit Zip Wireless Activity Tracker,Health & Personal Care,5,0,0,N,Y,Perfect & easy to use - win/win!,This is exactly what I was looking for! I was able to sync it with my Spark People account so all I have to do is enter my food & everything else fitbit takes care of :),2015-08-31
US,7366020,R22G2QX1DENGQ8,B000Z8XPQ8,241018854,Aloe Life - Aloe Gold,Health & Personal Care,4,1,1,N,Y,Four Stars,Great product for heartburn!,2015-08-31
US,2226603,R2JW21NRF88FAZ,B00LNQ8NJA,802034370,Hometown Pride - 36 Note Cards - Blank Cards - Red Envelopes Included,Health & Personal Care,5,0,0,N,Y,I'm a Vietnam vet and want to express my patriotism ...,I'm a Vietnam vet and want to express my patriotism in most of my written communications to remind people of what this country really is about!!!!!,2015-08-31
US,37204340,RLEYPDB9HYUSN,B00TXVFRDM,753037865,Premium Mustache Wax - HUGE 2 oz Metal Tin - THREE TIMES LARGER - Expert Crafted With 100% Natural Ingredients - Fresh Woodsy Scent - With Nourishing Jojoba Oil Plus Three Essential Oils!,Health & Personal Care,1,2,3,N,Y,Subtle woodsy smell my eye. this stuff stinks!,"OK... I don't usually write reviews, but here we go. There were numerous comments in the listing for this wax &#34;Awesome smell&#34; and &#34;subtle woodsy smell that is not overpowering.&#34;  Anyway... I opened the tin and if I didn't know better I'd think this was some sort of linseed oil based industrial floor cleaner. I really wanted to like the stuff.... great reviews, but pretty stanky stuff. It reminds me of the stuff we used to clean paintbrushes with in art school. I loved the packaging and all that, but sadly I'll probably just scoop the stuff out and make my own wax and just use the tin. Also... when I did actually try it, it just couldn't tame my mighty 'stache... so I washed it out as the smell was making me nuts and went with some handmade stuff I got on etsy that was really great. Oh well.",2015-08-31
US,20617884,R3MOAHY5X39ZAC,B00GION4XW,185901776,"GreenHealth - Pack of 6 - Aromatherapy Glass Roll on Bottles, 10ml (1/3oz) Cobalt Blue Glass",Health & Personal Care,5,0,0,N,Y,These worked so great! They are very small,"These worked so great! They are very small, but perfect for your purse, bedside or office desk drawer!  I love them!!",2015-08-31
US,11369516,R1921DI7V7N72F,B00U7WWLQC,652757397,"Luxfit Lumbar Support Cushion Memory Foam, Black",Health & Personal Care,3,2,3,N,Y,Lumbar support,It could be a little firmer!,2015-08-31
US,51912856,R11HCFXYEQPB2X,B0100DOWKU,939085421,"Scotch-Brite Scrub Sponge, Extreme Clean (Pack of 4)",Health & Personal Care,4,1,1,Y,N,"Okay, But Have Some Limitations","These pads do seem to stay bacteria-free and stain-free, and they do a good job making plates and glassware sparkling clean. However, they have a few limitations that have caused me to subtract a star from their rating.<br /><br />The instructions accompanying these pads say not to put the pads in a microwave, and not to use them on stainless steel pans. I would be wary about using the pads on the non-stick surfaces of any pots and pans. They have a tendency to scratch if used somewhat vigorously.<br /><br />So taking these provisos into account, it might ultimately be more economical to buy the regular, less expensive Scotch scrub pads. The standard pads can be used on all surfaces, and they can be put in the microwave to rid them of bacteria.",2015-08-31
US,14769283,R3M6FJEX4RTQ1V,B000UBKDEW,735595878,Ortho Molecular - Traumeric - 90 Capsules,Health & Personal Care,5,0,1,N,Y,Five Stars,My doctor recommended this product and I believe it is working,2015-08-31
US,49668221,R27TIK1UVT7939,B005QRQJBQ,155985092,USA Made Physician's Choice Diabetic Crew Socks - 12 Pair,Health & Personal Care,5,0,0,N,Y,It works as advertised,It works as advertised,2015-08-31
US,24489450,RB6ELY22HNKBZ,B00AAEM4L4,19259762,"Le Couvent Des Minimes Everyday Deodorant with Alum Stone, 1.6 Fluid Ounce",Health & Personal Care,3,0,0,N,Y,"Nothing great, you pits have a pleasant odor for a ...","Nothing great, you pits have a pleasant odor for a few hours but here in the Florida humidity, even put on top of or under Right Guard Deodorant it only lasts for a few hours.",2015-08-31
US,14499247,R10MMC3VM9LAYK,B0095PZHZE,893849130,Fitbit Zip Wireless Activity Tracker,Health & Personal Care,2,0,0,N,Y,It was too small and I couldn't read it. ...,It was too small and I couldn't read it. Also I had trouble setting it to the date and number of steps.  I sent it back.,2015-08-31
US,13060396,R167054FXOEPSZ,B000RGBXU8,69637267,"Pedifix Hammer Toe Cushion, Small, Left",Health & Personal Care,4,0,0,N,Y,Four Stars,Comfortable and effective. Nice that it is washable. Wish the elastic was a bit wider.,2015-08-31
US,34311400,R27RSUD9YE0ORM,B00GXKVFT6,833159451,"Authentic, Mojo Sports Compression Socks for Recovery & Performance, Compression Stockings for Women",Health & Personal Care,5,0,0,N,Y,Good product.,Bit difficult to get on but once there they really have helped my feet and ankles.<br />Whole leg feels more invigorated.  Good product.,2015-08-31
US,47050351,R3JXRGQGUUWYA3,B00005NAUM,139314759,"SnoreStop Extinguisher Throat Spray, 120 Sprays 0.6 oz",Health & Personal Care,1,0,0,N,Y,One Star,Didn't work for me.,2015-08-31
US,49657648,R3C7WICOE41CFX,B0009Q633I,372579025,Monistat 1 Vaginal Antifungal Combination Pack,Health & Personal Care,5,0,0,N,N,"Worked great, product did not cause ANY discomfort or burning","Worked like a charm . I was a little wary of possible burning, as I had read the reviews. there was absolutely no burning for me at ALL. not one bit of discomfort.  Would definitely use this again.<br /><br />****Note: this is designed to stay in place once it dissolves up inside of you for several days.  so, the product is not &#34;gone&#34; after one day.  You still have to wait about 3 days to get back to normal down there.  the &#34;one day&#34; thing refers to the convenience of not having to stick something up there three nights in a row.",2015-08-31
US,23047952,R223T5YCTY8TVX,B000BO8GYC,162126453,Duro-Med Wheelchair Bag,Health & Personal Care,5,0,0,N,Y,Five Stars,handy,2015-08-31
US,9701333,R387ECWOFU0460,B010NE2CAI,718908880,Ultrasonic Aromatherapy Essential Oil Diffuser/humidifier/nebulizer with 7 Color LED Lights,Health & Personal Care,5,1,2,N,N,Five Stars,My friend recommended it and said it's a great product! Will be shipping to Canada soon.,2015-08-31
US,48555180,R2ISTHZSKD6FNF,B0039ITKR4,452279226,Pure Hawaiian Spirulina Powder,Health & Personal Care,5,0,0,N,Y,Five Stars,Your product is alright.  Not appealing to my taste buds,2015-08-31
US,44299835,R2NVKYWH22EWED,B00K1PNFRO,157029936,MDF&reg; Bravata Palm Aneroid Sphygmomanometer - Blood Pressure Monitor with Adult Sized Cuff Included - Bright Blue (MDF848XPD-14),Health & Personal Care,5,3,3,N,Y,and so far this is one of the best investment I have made,"I am a Cardio-pulmonary Physical Therapist, and so far this is one of the best investment I have made.....no other competition comes close to it!",2015-08-31
US,3964046,R9RLB1932SAVC,B00HK61L3C,284004219,"Ubervita W700 Thermogenic Hyper Metabolizer Capsules, 60 Count",Health & Personal Care,1,1,2,N,Y,One Star,Nothing changed at all,2015-08-31
US,43414798,R1IAW8BDKR3293,B00IZJGDCM,202759497,Senna 8.6 Mg Natural Vegetable Laxativ 1000 Tablets Generic for Senekot,Health & Personal Care,5,0,0,N,Y,Five Stars,very good,2015-08-31
US,5800471,R2JFDTQO84PY6V,B00K5P4GZU,6722889,Lovehome Memory Foam Coccyx Seat Cushion Chair Cushion Alleviates Lower Back or Sciatica Pain (Navy Blue),Health & Personal Care,5,0,0,N,Y,Thumbs up,"It feels great, I broke my femur and it doesn't cause discomfort. Just be cautious because the seat is smaller than it appears.",2015-08-31
US,47087589,R2XZRXSENPEOON,B00HPXYWXQ,108022469,2.5-Inch Round LED Magnifier 5X,Health & Personal Care,5,0,0,N,Y,Very good quality.,Just what I have been looking for.  Very good quality.,2015-08-31
US,48210465,R300WRHA8YSFKE,B00E81QYXE,239081083,Lenox Hill Swedish Knee Cage,Health & Personal Care,4,2,3,N,N,Knee,So far I have had no problems. As long as I wear it my knee does not hyperextend. A four star because it came with no information.,2015-08-31
US,10140119,R7W8BQZHJKWOP,B000I4DLGI,954321896,"Nature's Life Malic Acid , 800 Mg, Mineral Chelating Agent, 250 Veg Capsules",Health & Personal Care,5,1,2,N,Y,So far so good.,Bought to use to break up kidney stones. So far so good.,2015-08-31
US,38475447,RLLWQM6H40X6H,B00GSO1D9O,619464122,"ALASKA BEAR® Natural silk sleep mask & blindfold, super-smooth eye mask",Health & Personal Care,5,1,1,N,Y,Five Stars,"Solid make, unlike others I had purchased elsewhere.",2015-08-31
US,17142809,R1T7KZ8QHB7X9X,B0002HLKPU,528347870,Selmer Lacquer Polish,Health & Personal Care,4,0,0,N,Y,Worth it,Works great. Recommend.,2015-08-31
US,45661904,R1VVS3NXOZBHX5,B00UGH72PS,597206928,"AccuMed ABP801 Portable Wrist Blood Pressure Monitor with One-Touch Intelligent Automatic Measurement (Black) - 4-in-1 Functionality for Systolic / Diastolic BP, Heart Rate (BPM), Hypertension Guide (WHO Classification Indicator), & Arrhythmia Alerts - Includes Voiced Audio / Silent Mode, High-Contrast LCD Display, Built-in Storage Memory, Clamshell Carrying Case, USA Warranty, and More *FDA Appro",Health & Personal Care,5,0,0,N,Y,Five Stars,Screen lights up so bright that even confused patients are fascinated.,2015-08-31
US,52319463,R34LZK8CE6DLO,B0095PZHZE,893849130,Fitbit Zip Wireless Activity Tracker,Health & Personal Care,4,0,0,N,Y,Great to measure how far I walk daily,Works great. I even accidentally washed it in the washing machine and it still works. The only downfall is the batteries don't last very long.,2015-08-31
US,15756541,RI09YIZPFQZUY,B00BFY50O6,436792759,ThreeLac Capsules 120ct - Candida Cleanse Probiotic - Three Lac Caps,Health & Personal Care,1,5,5,N,Y,Best product for candida overgrowth,"I've used threelac for several months with extraordinary results! Best product for candida overgrowth. However, I am not thrilled with the capsule form....had very little effect on my symptoms. If you want to try it-use the packets!!",2015-08-31
US,42025965,RIMR6CI9IU4D,B010RGXJZE,17385755,"Winzone Plantar Fasciitis Sock, 2 Socks Pack Heel & Ankle Pain Treatment, Best Arch Support Relieve Pain Fast! Perfect Men Or Women, Compression Sleeves That Brace & Support, Lifetime Warranty",Health & Personal Care,3,0,0,N,Y,Ok but not great.,"It is ok. Have some support but at night I have to remove because they become too tight and uncomfortable. If you can use them at night for 3 hours or so, they do help. I just cannot wear them an entire night",2015-08-31
US,1247610,R2CNHFPVDXAI2D,B001CDZ5S6,138562139,"Tide Liquid Laundry Detergent, Original Scent, 50 Ounce",Health & Personal Care,5,0,0,N,Y,5 Stars for TIde,Tide is always 5 Stars,2015-08-31
US,15319481,R1M7U8ZFPVCBLU,B0028OOHHS,734566854,"Dawn Ultra Antibacterial Dishwashing Liquid and Hand Soap, Apple Blossom Scent, 21.6 Ounce",Health & Personal Care,4,1,1,N,Y,Wish there was a better way to package this,"Wish there was a better way to package this, they must leak a little because I have to wash the bottles before I put them in the storage room, otherwise so glad I can still order my Favorite Apple smelling Dawn, wish I could still find it in the stores!",2015-08-31
US,25282831,R37T941QSTWE48,B004SBHWIA,247089093,Pride Maxima - 4 Wheel HD Scooter,Health & Personal Care,5,4,4,N,Y,Five Stars,"We have been very happy with the scooter, it was delivered very quickly.",2015-08-31
US,12966095,R3AFC0D5C0A87Q,B00N2BVWOM,635288976,Fitbit Charge Wireless Activity Wristband,Health & Personal Care,1,1,1,N,Y,DEFECTIVE BAND - KNOWN PROBLEM NOT ADDRESSED - STEER CLEAR....,"STAY AWAY! There is a well known defect with this particular style of Fitbit where the band will fall apart within 3-4 months of normal use.  After the hassle of return/exchange through fitbit directly, you may get a replacement but since they haven't addressed the defect, you'll be doing this every few months.  I like fitbit as a whole and have nothing against them, but they have a serious problem with this model that needs addressed (well documented on the tube)",2015-08-31
US,35684537,R2U1DRIU86AZUD,B00N2BW9BW,366100425,Fitbit Charge HR Wireless Activity Wristband,Health & Personal Care,5,0,0,N,Y,I love the fitbit and it is helping me to meet ...,"I love the fitbit and it is helping me to meet my weight loss goals. There are some things that I don't like about too like for example I wish it was waterproof, it's not and I do a lot of swimming so that does suck especially for the price. I don't like that you can't change the band (in case of breakage), but the band seems to be very well made so I think that the chance of breakage is probably very low. I recently changed from central time zone to eastern time zone when it was after midnight which ended up adding all my data from the day before to the new day (since a new day starts at midnight) I guess because it didn't hit 12 on the dot it didn't reset like it normally does, so I had to call fitbit to get it fixed, some type of glitch. And I wish I would have put a screen protector on the face because I accidently scratched it while working one day so now it is scruffed up. But I love that I can sync with Myfitnesspal (since I was already using it I just like keeping all my data there). I like that I can set my goal to calories burned rather than steps because I could care less about steps. I also like the fact that I can set how I want to lose weight by setting to a moderate mode or more aggressive and it tells me if I am over or under for the day. I can also interact with my friends with fitbits and we can push each other with daily competitions which I think it a really fun feature to keep us motivated. I have already lost 23 lbs since I bought the fitbit, I still have a ways to go but I have no doubt that I am going to get there with the help of this little device. Thanks Fitbit!",2015-08-31
US,27563682,R1RJ5P4SAZ9LJ6,B00HRXMQ50,723283886,"Turmeric Curcumin Capsules ★ 100% MONEY BACK GUARANTEE ★ - with BioPerine Black Pepper Extract, Aids Absorption - Without This it Won't Work.120 Veggie 500mg Turmeric Supplement, 95% Curcuminoids",Health & Personal Care,5,0,0,N,Y,Great transaction,It came in a cery timely fashion exactly as advertised. Thanks so much for your quality products,2015-08-31
US,10671495,R3T2Z14V2QCDLG,B00B6A6Y9E,667910421,"Band-Aid First Aid Pads, Adhesive Bandages",Health & Personal Care,5,0,0,N,Y,"Good bandages, would recommend","Great bundle bandages. Stay sticky longer, don't come off as easily after a shower.",2015-08-31
US,26840168,R1OW8JJWU6ZCL7,B003MX5IXG,969914967,"Institute for Vibrant Living Go Ruby Go, Fruit Superfood Powder, 8.93 oz, Antioxidants & Probiotics",Health & Personal Care,4,2,2,N,Y,Gives you that wake-up boost of energy in the morning.,Gives you that wake-up boost of energy in the morning.,2015-08-31
US,11599687,R224363Q7O7I4P,B004W14JHI,784493039,"White Sage - Case of 12 Boxes, 10 Cones Each - HEM Incense",Health & Personal Care,5,1,1,N,Y,will buy again,Love the smell of these cones!!! Just reminds me of China Town...,2015-08-31
